issue_key,s2r_label,reason,status,model,prompt_version,input_tokens,cached_input_tokens,output_tokens,total_tokens,cost_usd,timestamp,raw_response
MC-301171,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed behavior.",valid_json,gpt-4o-mini-2024-07-18,v2,1742,1664,52,1794,0.00016770,2026-07-02T21:50:01,"{
  ""issue_key"": ""MC-301171"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed behavior.""
}"
MC-301173,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed duplication behavior.",valid_json,gpt-4o-mini-2024-07-18,v2,1936,1792,53,1989,0.00018780,2026-07-02T21:50:04,"{
  ""issue_key"": ""MC-301173"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed duplication behavior.""
}"
MC-301176,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take within the game and the expected outcomes.",valid_json,gpt-4o-mini-2024-07-18,v2,1589,1536,53,1642,0.00015495,2026-07-02T21:50:06,"{
  ""issue_key"": ""MC-301176"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the issue, including specific actions to take within the game and the expected outcomes.""
}"
MC-301183,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed incorrect behavior.",valid_json,gpt-4o-mini-2024-07-18,v2,1868,1792,53,1921,0.00017760,2026-07-02T21:50:08,"{
  ""issue_key"": ""MC-301183"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed incorrect behavior.""
}"
MC-301184,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions to take and the expected outcomes, allowing another person to reasonably attempt to reproduce the issue.",valid_json,gpt-4o-mini-2024-07-18,v2,2150,2048,61,2211,0.00020550,2026-07-02T21:50:10,"{
  ""issue_key"": ""MC-301184"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the bug, including specific actions to take and the expected outcomes, allowing another person to reasonably attempt to reproduce the issue.""
}"
MC-301202,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed issue with the copper golem and villagers.",valid_json,gpt-4o-mini-2024-07-18,v2,1908,0,59,1967,0.00032160,2026-07-02T21:50:13,"{
  ""issue_key"": ""MC-301202"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed issue with the copper golem and villagers.""
}"
MC-301203,Executable,"The report provides clear and detailed steps to reproduce the issue, including specific actions to take in the Minecraft Launcher and in-game, along with the expected and observed behaviors.",valid_json,gpt-4o-mini-2024-07-18,v2,1600,1536,61,1661,0.00016140,2026-07-02T21:50:15,"{
  ""issue_key"": ""MC-301203"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the issue, including specific actions to take in the Minecraft Launcher and in-game, along with the expected and observed behaviors.""
}"
MC-301205,Executable,"The report provides clear and detailed steps to reproduce the issue, including the necessary setup and actions to trigger the error message 'Failed To Load World Summary'.",valid_json,gpt-4o-mini-2024-07-18,v2,1905,1792,59,1964,0.00018675,2026-07-02T21:50:18,"{
  ""issue_key"": ""MC-301205"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the issue, including the necessary setup and actions to trigger the error message 'Failed To Load World Summary'.""
}"
MC-301221,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions, commands, and conditions necessary to observe the incorrect item light rendering.",valid_json,gpt-4o-mini-2024-07-18,v2,1786,1664,57,1843,0.00017730,2026-07-02T21:50:20,"{
  ""issue_key"": ""MC-301221"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the bug, including specific actions, commands, and conditions necessary to observe the incorrect item light rendering.""
}"
MC-301222,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed issue with the GUI.",valid_json,gpt-4o-mini-2024-07-18,v2,1466,1408,55,1521,0.00014730,2026-07-02T21:50:23,"{
  ""issue_key"": ""MC-301222"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the bug, including specific actions and conditions that lead to the observed issue with the GUI.""
}"
MC-301234,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and actions that can be followed to observe the issue.",valid_json,gpt-4o-mini-2024-07-18,v2,1792,1664,54,1846,0.00017640,2026-07-02T21:50:25,"{
  ""issue_key"": ""MC-301234"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the bug, including specific commands and actions that can be followed to observe the issue.""
}"
MC-301252,Executable,"The report provides clear and detailed steps to reproduce the bug, including specific commands and actions to take in the game.",valid_json,gpt-4o-mini-2024-07-18,v2,1471,1408,51,1522,0.00014565,2026-07-02T21:50:27,"{
  ""issue_key"": ""MC-301252"",
  ""s2r_label"": ""Executable"",
  ""reason"": ""The report provides clear and detailed steps to reproduce the bug, including specific commands and actions to take in the game.""
}"
