"issue_key","s2r_label","reason","s2r_reproducibility","s2r_validity","s2r_failure_type","s2r_reason","expected_behavior_presence","expected_behavior_quality","expected_behavior_reason","observed_behavior_presence","observed_behavior_quality","observed_behavior_reason","overall_reason","status","model","prompt_version","input_tokens","cached_input_tokens","output_tokens","total_tokens","cost_usd","timestamp","raw_response"
"MC-301045","Executable","The report provides a clear description of how to reproduce the bug by joining a multiplayer server with resource packs enabled on a device with Intel core graphics.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of how to reproduce the bug by joining a multiplayer server with resource packs enabled on a device with Intel core graphics.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report describes specific issues such as texture flickering, screen freezing, and crashes that occur under the described conditions.","The report is actionable and provides enough detail for an evaluator to attempt to reproduce the bug, but it lacks a clear expected behavior statement.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1982","0","221","2203","0.00042990","2026-07-10T16:16:23","{
  ""issue_key"": ""MC-301045"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of how to reproduce the bug by joining a multiplayer server with resource packs enabled on a device with Intel core graphics.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes specific issues such as texture flickering, screen freezing, and crashes that occur under the described conditions.""
  },
  ""overall_reason"": ""The report is actionable and provides enough detail for an evaluator to attempt to reproduce the bug, but it lacks a clear expected behavior statement.""
}"
"MC-301046","Non-Executable","The report describes an error message but does not provide enough context on how to trigger the bug or the specific actions leading to the error.","Irreproducible","Not Applicable","Missing Information","The report describes an error message but does not provide enough context on how to trigger the bug or the specific actions leading to the error.","Not Present","Not Applicable","There is no explicit expected behavior stated in the report.","Present","Sufficient","The report clearly describes the error message that occurs upon server startup.","The report identifies an error but lacks critical details on how to reproduce the issue, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1892","0","206","2098","0.00040740","2026-07-10T16:16:26","{
  ""issue_key"": ""MC-301046"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes an error message but does not provide enough context on how to trigger the bug or the specific actions leading to the error.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""There is no explicit expected behavior stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly describes the error message that occurs upon server startup.""
  },
  ""overall_reason"": ""The report identifies an error but lacks critical details on how to reproduce the issue, making it non-executable.""
}"
"MC-301052","Non-Executable","The report does not specify how to trigger the issue with the festive mashup pack, making it unclear how to reproduce the problem.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the issue with the festive mashup pack, making it unclear how to reproduce the problem.","Not Present","Not Applicable","The report does not clearly state what the expected behavior should be.","Present","Sufficient","The report describes the observed behavior of rain appearing incorrectly as small and unclear snow.","The report lacks critical details on how to reproduce the issue, which prevents it from being classified as executable despite describing the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1821","0","214","2035","0.00040155","2026-07-10T16:16:30","{
  ""issue_key"": ""MC-301052"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the issue with the festive mashup pack, making it unclear how to reproduce the problem.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not clearly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of rain appearing incorrectly as small and unclear snow.""
  },
  ""overall_reason"": ""The report lacks critical details on how to reproduce the issue, which prevents it from being classified as executable despite describing the observed behavior.""
}"
"MC-301059","Executable","The report provides enough detail about placing torches in a tunnel and observing their disappearance, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides enough detail about placing torches in a tunnel and observing their disappearance, allowing for an attempt to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior is regarding the torches.","Present","Sufficient","The report clearly describes the observed behavior of the torches disappearing in the tunnel.","The report is actionable as it describes a specific scenario involving torches disappearing, but it lacks a clear expected outcome.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1824","0","210","2034","0.00039960","2026-07-10T16:16:34","{
  ""issue_key"": ""MC-301059"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides enough detail about placing torches in a tunnel and observing their disappearance, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior is regarding the torches.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly describes the observed behavior of the torches disappearing in the tunnel.""
  },
  ""overall_reason"": ""The report is actionable as it describes a specific scenario involving torches disappearing, but it lacks a clear expected outcome.""
}"
"MC-301071","Executable","The report provides a clear description of the bug behavior related to placing and breaking fence gates, which allows for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the bug behavior related to placing and breaking fence gates, which allows for an attempt to reproduce the issue.","Present","Accurate","The expected behavior of fence gates making wood sounds upon placement is clearly stated.","Present","Sufficient","The report describes the observed behavior of fence gates making stone sounds, which is clear and understandable.","The report effectively communicates the bug, including the expected and observed behaviors, making it actionable for reproduction attempts.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1797","0","211","2008","0.00039615","2026-07-10T16:16:38","{
  ""issue_key"": ""MC-301071"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the bug behavior related to placing and breaking fence gates, which allows for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of fence gates making wood sounds upon placement is clearly stated.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of fence gates making stone sounds, which is clear and understandable.""
  },
  ""overall_reason"": ""The report effectively communicates the bug, including the expected and observed behaviors, making it actionable for reproduction attempts.""
}"
"MC-301073","Non-Executable","The report lacks critical details on how to trigger the behavior, such as the specific actions taken with the lead and the boat setup.","Irreproducible","Not Applicable","Missing Information","The report lacks critical details on how to trigger the behavior, such as the specific actions taken with the lead and the boat setup.","Not Present","Not Applicable","There is no clear expected behavior stated in the report.","Present","Sufficient","The report describes the observed behavior of the iron golem charging when the lead is used, which is clear enough to understand.","The report describes an interesting behavior but lacks the necessary details to reproduce the issue, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1847","0","217","2064","0.00040725","2026-07-10T16:16:42","{
  ""issue_key"": ""MC-301073"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks critical details on how to trigger the behavior, such as the specific actions taken with the lead and the boat setup.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""There is no clear expected behavior stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the iron golem charging when the lead is used, which is clear enough to understand.""
  },
  ""overall_reason"": ""The report describes an interesting behavior but lacks the necessary details to reproduce the issue, making it non-executable.""
}"
"MC-301076","Non-Executable","The report does not specify how the backup was used or what specific actions led to the inability to see days or biomes.","Irreproducible","Not Applicable","Missing Information","The report does not specify how the backup was used or what specific actions led to the inability to see days or biomes.","Not Present","Not Applicable","There is no clear expected behavior stated in the report.","Present","Sufficient","The report describes the observed behavior of not being able to see days or biomes after using a backup.","The report lacks critical details on how to reproduce the issue, making it non-executable despite describing the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1801","0","213","2014","0.00039795","2026-07-10T16:16:46","{
  ""issue_key"": ""MC-301076"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how the backup was used or what specific actions led to the inability to see days or biomes.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""There is no clear expected behavior stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of not being able to see days or biomes after using a backup.""
  },
  ""overall_reason"": ""The report lacks critical details on how to reproduce the issue, making it non-executable despite describing the observed behavior.""
}"
"MC-301106","Executable","The report provides a clear description of the bug involving the copper golem and the lead disappearing when it turns into a statue while leashed, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the bug involving the copper golem and the lead disappearing when it turns into a statue while leashed, allowing for an attempt to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when the copper golem turns into a statue while leashed.","Present","Sufficient","The report clearly describes the observed behavior of the lead disappearing when the copper golem turns into a statue.","The report is executable as it describes a specific scenario that can be tested, but it lacks an explicit statement of expected behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1809","0","237","2046","0.00041355","2026-07-10T16:16:51","{
  ""issue_key"": ""MC-301106"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the bug involving the copper golem and the lead disappearing when it turns into a statue while leashed, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when the copper golem turns into a statue while leashed.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly describes the observed behavior of the lead disappearing when the copper golem turns into a statue.""
  },
  ""overall_reason"": ""The report is executable as it describes a specific scenario that can be tested, but it lacks an explicit statement of expected behavior.""
}"
"MC-301108","Executable","The report provides a clear description of the actions leading to the bug, allowing for an attempt to reproduce the issue.","Not Assessed","Not Applicable","Not Applicable","The report provides a clear description of the actions leading to the bug, allowing for an attempt to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when enchanting items.","Present","Sufficient","The report clearly describes the observed outcome of items and lapis being deleted upon disconnection.","The report effectively outlines the steps leading to the bug and describes the observed behavior, but lacks a clear expected behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1835","0","209","2044","0.00040065","2026-07-10T16:16:55","{
  ""issue_key"": ""MC-301108"",
  ""steps_to_reproduce"": {
    ""label"": ""Executable"",
    ""reproducibility"": ""Not Assessed"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Not Applicable"",
    ""reason"": ""The report provides a clear description of the actions leading to the bug, allowing for an attempt to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when enchanting items.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report clearly describes the observed outcome of items and lapis being deleted upon disconnection.""
  },
  ""overall_reason"": ""The report effectively outlines the steps leading to the bug and describes the observed behavior, but lacks a clear expected behavior.""
}"
"MC-301109","Non-Executable","The report lacks specific details on how to trigger the bug, such as the exact conditions or sequence of actions leading to the duplication of items.","Irreproducible","Not Applicable","Missing Information","The report lacks specific details on how to trigger the bug, such as the exact conditions or sequence of actions leading to the duplication of items.","Not Present","Not Applicable","The report does not clearly state what the expected behavior should be when the bug occurs.","Present","Sufficient","The report describes that items remain in the inventory after logging back in, which is a clear observed outcome.","The report identifies a bug but lacks sufficient detail on how to reproduce it, making it non-executable despite a clear observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1822","0","225","2047","0.00040830","2026-07-10T16:16:59","{
  ""issue_key"": ""MC-301109"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks specific details on how to trigger the bug, such as the exact conditions or sequence of actions leading to the duplication of items.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not clearly state what the expected behavior should be when the bug occurs.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that items remain in the inventory after logging back in, which is a clear observed outcome.""
  },
  ""overall_reason"": ""The report identifies a bug but lacks sufficient detail on how to reproduce it, making it non-executable despite a clear observed behavior.""
}"
"MC-301111","Non-Executable","The report does not specify how to trigger the breaking of the end portal frame, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the breaking of the end portal frame, making it unclear how to reproduce the issue.","Present","Accurate","The expected behavior of the end portal frame being destroyed when broken is clearly stated.","Present","Sufficient","The report describes that the end portal does not get destroyed when the frame is broken, which is clear enough to understand.","While the expected and observed behaviors are clear, the lack of specific steps to reproduce the issue prevents it from being classified as executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1811","0","223","2034","0.00040545","2026-07-10T16:17:05","{
  ""issue_key"": ""MC-301111"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the breaking of the end portal frame, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Accurate"",
    ""reason"": ""The expected behavior of the end portal frame being destroyed when broken is clearly stated.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that the end portal does not get destroyed when the frame is broken, which is clear enough to understand.""
  },
  ""overall_reason"": ""While the expected and observed behaviors are clear, the lack of specific steps to reproduce the issue prevents it from being classified as executable.""
}"
"MC-301117","Non-Executable","The report lacks clear instructions on how to trigger the bug, including specific commands or actions needed to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report lacks clear instructions on how to trigger the bug, including specific commands or actions needed to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when items are placed on the Copper Golem's head.","Present","Insufficient","The report mentions that items do not apply correctly, but it does not provide enough detail on what the actual observed behavior is.","The report describes a potential bug but lacks critical details on how to reproduce it and does not clearly define the expected behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1911","0","229","2140","0.00042405","2026-07-10T16:17:09","{
  ""issue_key"": ""MC-301117"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks clear instructions on how to trigger the bug, including specific commands or actions needed to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when items are placed on the Copper Golem's head.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Insufficient"",
    ""reason"": ""The report mentions that items do not apply correctly, but it does not provide enough detail on what the actual observed behavior is.""
  },
  ""overall_reason"": ""The report describes a potential bug but lacks critical details on how to reproduce it and does not clearly define the expected behavior.""
}"
"MC-301122","Non-Executable","The report describes the symptom of the bug but does not provide a clear method to trigger or reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report describes the symptom of the bug but does not provide a clear method to trigger or reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report describes the observed behavior of the green player dot appearing on maps in item frames.","The report identifies a visual bug but lacks critical details on how to reproduce it, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1819","0","208","2027","0.00039765","2026-07-10T16:17:13","{
  ""issue_key"": ""MC-301122"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report describes the symptom of the bug but does not provide a clear method to trigger or reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of the green player dot appearing on maps in item frames.""
  },
  ""overall_reason"": ""The report identifies a visual bug but lacks critical details on how to reproduce it, making it non-executable.""
}"
"MC-301125","Non-Executable","The report does not specify how to trigger the inability to mine or place blocks, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the inability to mine or place blocks, making it unclear how to reproduce the issue.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report describes the observed behavior of being unable to mine or place blocks.","The report lacks critical details on how to reproduce the issue, which prevents it from being classified as executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1803","0","207","2010","0.00039465","2026-07-10T16:17:16","{
  ""issue_key"": ""MC-301125"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the inability to mine or place blocks, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of being unable to mine or place blocks.""
  },
  ""overall_reason"": ""The report lacks critical details on how to reproduce the issue, which prevents it from being classified as executable.""
}"
"MC-301128","Non-Executable","The report does not specify how the mouse stopped responding or the exact conditions under which the issue occurs, making it unclear how to reproduce the problem.","Irreproducible","Not Applicable","Missing Information","The report does not specify how the mouse stopped responding or the exact conditions under which the issue occurs, making it unclear how to reproduce the problem.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when the mouse is functioning correctly.","Present","Sufficient","The report describes that the mouse does not respond to menu clicks after dying in-game, which is clear enough to understand the issue.","The report describes a clear symptom but lacks critical details on how to reproduce the issue, leading to a classification of Non-Executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1826","0","233","2059","0.00041370","2026-07-10T16:17:20","{
  ""issue_key"": ""MC-301128"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how the mouse stopped responding or the exact conditions under which the issue occurs, making it unclear how to reproduce the problem.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when the mouse is functioning correctly.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that the mouse does not respond to menu clicks after dying in-game, which is clear enough to understand the issue.""
  },
  ""overall_reason"": ""The report describes a clear symptom but lacks critical details on how to reproduce the issue, leading to a classification of Non-Executable.""
}"
"MC-301131","Non-Executable","The report does not specify how to trigger the floating behavior of spiders, making it unclear how to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the floating behavior of spiders, making it unclear how to reproduce the issue.","Not Present","Not Applicable","There is no explicit expected behavior stated in the report.","Present","Sufficient","The report describes that spiders float in specific biomes, which is a clear observation.","The report identifies a specific behavior (spiders floating) but lacks critical details on how to reproduce it, leading to a classification of Non-Executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1783","0","214","1997","0.00039585","2026-07-10T16:17:24","{
  ""issue_key"": ""MC-301131"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the floating behavior of spiders, making it unclear how to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""There is no explicit expected behavior stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that spiders float in specific biomes, which is a clear observation.""
  },
  ""overall_reason"": ""The report identifies a specific behavior (spiders floating) but lacks critical details on how to reproduce it, leading to a classification of Non-Executable.""
}"
"MC-301132","Non-Executable","The report lacks specific details on how to consistently reproduce the issue, such as the exact conditions or actions leading to the item being unreachable.","Irreproducible","Not Applicable","Missing Information","The report lacks specific details on how to consistently reproduce the issue, such as the exact conditions or actions leading to the item being unreachable.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be when items are dropped.","Present","Sufficient","The report describes the observed behavior of not being able to collect an item that is positioned above another block.","The report provides a description of the issue but lacks critical details necessary for reproduction, making it non-executable.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1845","0","220","2065","0.00040875","2026-07-10T16:17:27","{
  ""issue_key"": ""MC-301132"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks specific details on how to consistently reproduce the issue, such as the exact conditions or actions leading to the item being unreachable.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be when items are dropped.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes the observed behavior of not being able to collect an item that is positioned above another block.""
  },
  ""overall_reason"": ""The report provides a description of the issue but lacks critical details necessary for reproduction, making it non-executable.""
}"
"MC-301135","Non-Executable","The report lacks a description of how the Iron Golems trigger the flower planting behavior, making it impossible to reproduce the issue.","Irreproducible","Not Applicable","Missing Information","The report lacks a description of how the Iron Golems trigger the flower planting behavior, making it impossible to reproduce the issue.","Not Present","Not Applicable","No expected behavior is stated in the report.","Not Present","Not Applicable","No observed behavior is described in the report.","The report is incomplete, lacking necessary details to understand how to reproduce the bug or what the expected and observed behaviors are.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1788","0","202","1990","0.00038940","2026-07-10T16:17:31","{
  ""issue_key"": ""MC-301135"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report lacks a description of how the Iron Golems trigger the flower planting behavior, making it impossible to reproduce the issue.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""No expected behavior is stated in the report.""
  },
  ""observed_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""No observed behavior is described in the report.""
  },
  ""overall_reason"": ""The report is incomplete, lacking necessary details to understand how to reproduce the bug or what the expected and observed behaviors are.""
}"
"MC-301141","Non-Executable","The report does not specify how to trigger the bug or the specific conditions under which the carpet fails to stay on the transparent wall circuit.","Irreproducible","Not Applicable","Missing Information","The report does not specify how to trigger the bug or the specific conditions under which the carpet fails to stay on the transparent wall circuit.","Not Present","Not Applicable","The report does not explicitly state what the expected behavior should be.","Present","Sufficient","The report describes that the carpet does not stay on the ground with the transparent wall circuit, indicating an observed issue.","The report lacks critical details on how to reproduce the bug, making it non-executable despite describing the observed behavior.","valid_json","gpt-4o-mini-2024-07-18","Prompts_Raw_Final_V6_PilotApproved","1816","0","219","2035","0.00040380","2026-07-10T16:17:35","{
  ""issue_key"": ""MC-301141"",
  ""steps_to_reproduce"": {
    ""label"": ""Non-Executable"",
    ""reproducibility"": ""Irreproducible"",
    ""validity"": ""Not Applicable"",
    ""failure_type"": ""Missing Information"",
    ""reason"": ""The report does not specify how to trigger the bug or the specific conditions under which the carpet fails to stay on the transparent wall circuit.""
  },
  ""expected_behavior"": {
    ""presence"": ""Not Present"",
    ""quality"": ""Not Applicable"",
    ""reason"": ""The report does not explicitly state what the expected behavior should be.""
  },
  ""observed_behavior"": {
    ""presence"": ""Present"",
    ""quality"": ""Sufficient"",
    ""reason"": ""The report describes that the carpet does not stay on the ground with the transparent wall circuit, indicating an observed issue.""
  },
  ""overall_reason"": ""The report lacks critical details on how to reproduce the bug, making it non-executable despite describing the observed behavior.""
}"
